pdb,Chain,formula,term,estimate,std.error,statistic,p.value
1KSJ,A,rate~wcnSC_mono+dist_active,(Intercept),0.752595539265551,0.287779040681573,2.61518537793132,0.00977612948337331
1KSJ,A,rate~wcnSC_mono+dist_active,wcnSC_mono,-1.41377403105522,0.271227355324868,-5.21250531445049,5.71618961347506e-07
1KSJ,A,rate~wcnSC_mono+dist_active,dist_active,0.0545585393857556,0.00686141659480218,7.95149786227614,3.21956356497609e-13
1KSJ,A,rate~RSA_mono+dist_active,(Intercept),-0.687585504219213,0.142239484141418,-4.83399886022926,3.1312577623577e-06
1KSJ,A,rate~RSA_mono+dist_active,RSA_mono,1.28857630038809,0.203418900065522,6.33459476957661,2.33618492251629e-09
1KSJ,A,rate~RSA_mono+dist_active,dist_active,0.0554774319403966,0.00651740764257101,8.51219303485392,1.20958673050842e-14
1KYW,A,rate~RSA,(Intercept),0.731345296593408,0.0428858325678389,17.0533076497123,7.93833593607241e-48
1KYW,A,rate~RSA,RSA,0.927523663042687,0.137083841842476,6.76610496595589,5.62049742165702e-11
1KYW,A,rate~wcnSC,(Intercept),1.28971703786832,0.148534367121537,8.6829537356363,1.51795570530633e-16
1KYW,A,rate~wcnSC,wcnSC,-0.273060345281235,0.111371623547918,-2.45179460065742,0.014705409548458
1KYW,A,rate~wcnSC+RSA,(Intercept),-0.491292095166772,0.261276126476152,-1.88035585873405,0.0608970075340388
1KYW,A,rate~wcnSC+RSA,wcnSC,0.800447980134351,0.168870433166912,4.7400125950005,3.12358017101397e-06
1KYW,A,rate~wcnSC+RSA,RSA,1.75340344666189,0.219221779138432,7.99830862404721,1.90297249092538e-14
1KYW,A,rate~dist_active,(Intercept),0.674706847496682,0.0796746226500719,8.46827791654528,7.07925544486379e-16
1KYW,A,rate~dist_active,dist_active,0.0112090699772426,0.00315037277600728,3.55801385239517,0.000425480157656735
1KYW,A,rate~wcnSC+RSA+dist_active,(Intercept),-0.732936797412549,0.277380103314039,-2.6423553407605,0.00860722400835289
1KYW,A,rate~wcnSC+RSA+dist_active,wcnSC,0.858913645737279,0.169332104638546,5.07236148496887,6.42092992837578e-07
1KYW,A,rate~wcnSC+RSA+dist_active,RSA,1.70652198838867,0.218477306035542,7.81098055150429,6.8485591252573e-14
1KYW,A,rate~wcnSC+RSA+dist_active,dist_active,0.00759158106324064,0.00308672278344433,2.45943079305928,0.0144044343114143
1KYW,A,rate~wcnSC+dist_active,(Intercept),0.920298642072267,0.19416607593096,4.73974991594052,3.12738491068077e-06
1KYW,A,rate~wcnSC+dist_active,wcnSC,-0.161737763826215,0.116640495304124,-1.38663474811648,0.166443346038128
1KYW,A,rate~wcnSC+dist_active,dist_active,0.00969518201126815,0.00333025014148483,2.91124738364111,0.00383258325681793
1KYW,A,rate~RSA+dist_active,(Intercept),0.623111915844946,0.076540121624851,8.14098413507922,7.11503788691389e-15
1KYW,A,rate~RSA+dist_active,RSA,0.85135858854422,0.143822296676906,5.9195174059609,7.75926761488286e-09
1KYW,A,rate~RSA+dist_active,dist_active,0.00539354502094425,0.00316317805688697,1.70510319809574,0.0890701646587006
1KYW,A,rate~RSA_mono,(Intercept),0.624575019690069,0.0472316024190146,13.2236677923641,1.26238735350857e-32
1KYW,A,rate~RSA_mono,RSA_mono,1.08124060612604,0.128183345071034,8.43510992420165,8.96122757000862e-16
1KYW,A,rate~wcnSC_mono,(Intercept),1.84276060001404,0.127018341985593,14.5078306897051,1.24898654552618e-37
1KYW,A,rate~wcnSC_mono,wcnSC_mono,-0.992870910537876,0.134800619111543,-7.3654773774912,1.29028758051403e-12
1KYW,A,rate~wcnSC_mono+RSA_mono,(Intercept),0.90303857472845,0.267515926252502,3.37564416212025,0.000819838430089575
1KYW,A,rate~wcnSC_mono+RSA_mono,wcnSC_mono,-0.24365476782555,0.230399688216026,-1.05753080532425,0.291005051880344
1KYW,A,rate~wcnSC_mono+RSA_mono,RSA_mono,0.887416250161453,0.223644761648974,3.9679724381576,8.81019226149984e-05
1KYW,A,rate~wcnSC_mono+RSA_mono+dist_active,(Intercept),0.987652557969881,0.430601510852832,2.29365790197479,0.0224090550498171
1KYW,A,rate~wcnSC_mono+RSA_mono+dist_active,wcnSC_mono,-0.299941947119503,0.321752060731568,-0.932214533257455,0.351875690921748
1KYW,A,rate~wcnSC_mono+RSA_mono+dist_active,RSA_mono,0.861899884667973,0.245944158034404,3.50445357822814,0.000517678403450227
1KYW,A,rate~wcnSC_mono+RSA_mono+dist_active,dist_active,-0.00111423074824437,0.00443951106875458,-0.250980509111996,0.801978159251629
1KYW,A,rate~wcnSC_mono+dist_active,(Intercept),2.23278190599879,0.247192571061625,9.03256071333209,1.18823260985992e-17
1KYW,A,rate~wcnSC_mono+dist_active,wcnSC_mono,-1.22815934341081,0.185618488177719,-6.61657874421927,1.39479325878856e-10
1KYW,A,rate~wcnSC_mono+dist_active,dist_active,-0.00754551584069725,0.00410763447897027,-1.8369491928573,0.067072482942226
1KYW,A,rate~RSA_mono+dist_active,(Intercept),0.592342241906249,0.0747852361582788,7.92057727346866,3.23674668120629e-14
1KYW,A,rate~RSA_mono+dist_active,RSA_mono,1.05063835694952,0.139606987975894,7.52568601459214,4.55533818491941e-13
1KYW,A,rate~RSA_mono+dist_active,dist_active,0.00177045935720822,0.00318273788381669,0.556269294499711,0.578385301721911
1KZH,A,rate~RSA,(Intercept),0.300634351907185,0.032042464424695,9.38237296365656,1.69904621486995e-19
1KZH,A,rate~RSA,RSA,2.59029044000875,0.120925735499688,21.420505976707,2.07490299290982e-74
1KZH,A,rate~wcnSC,(Intercept),3.0090729323739,0.0956717236715459,31.4520614544843,7.70718386247332e-125
1KZH,A,rate~wcnSC,wcnSC,-1.41244418277152,0.0581468951056815,-24.2909648091168,5.15016206066891e-89
1KZH,A,rate~wcnSC+RSA,(Intercept),2.09527586705195,0.165660429654462,12.6480166170178,2.40290331141434e-32
1KZH,A,rate~wcnSC+RSA,wcnSC,-0.964686434758225,0.0876716183146639,-11.0034062710677,1.41245560210182e-25
1KZH,A,rate~wcnSC+RSA,RSA,1.13819232929049,0.171494497482459,6.63690290941791,7.72476060842742e-11
1KZH,A,rate~dist_active,(Intercept),-0.437178217211646,0.0704542067530104,-6.20514001022326,1.07849023317709e-09
1KZH,A,rate~dist_active,dist_active,0.0591968805656693,0.00326309201657295,18.1413457741963,5.93167209977801e-58
1KZH,A,rate~wcnSC+RSA+dist_active,(Intercept),1.278611169479,0.252410095235388,5.0656102652575,5.57813766499594e-07
1KZH,A,rate~wcnSC+RSA+dist_active,wcnSC,-0.678964820830023,0.109523287037069,-6.19927359010165,1.1193778259401e-09
1KZH,A,rate~wcnSC+RSA+dist_active,RSA,1.1833162396675,0.169228082382739,6.99243425208368,7.92232185280289e-12
1KZH,A,rate~wcnSC+RSA+dist_active,dist_active,0.0175356710381655,0.00413550758500276,4.24027055391166,2.62179437769421e-05
1KZH,A,rate~wcnSC+dist_active,(Intercept),2.30956665920866,0.213653270798004,10.8098820606974,8.11148090147237e-25
1KZH,A,rate~wcnSC+dist_active,wcnSC,-1.17226233250946,0.0873667208925602,-13.4177215366829,1.09040715358737e-35
1KZH,A,rate~wcnSC+dist_active,dist_active,0.0157172353759059,0.00430422149293245,3.6515861002306,0.000285662218508803
1KZH,A,rate~RSA+dist_active,(Intercept),-0.240956655485996,0.062250138524144,-3.8707810327609,0.000121584986516251
1KZH,A,rate~RSA+dist_active,RSA,1.85906817839626,0.133800819924809,13.8942958603765,8.29331366350032e-38
1KZH,A,rate~RSA+dist_active,dist_active,0.0333086121612167,0.00336989356281306,9.88417335454712,2.62390826251934e-21
1KZH,A,rate~RSA_mono,(Intercept),0.317365352586909,0.0358920414626801,8.84222071672628,1.28274985213113e-17
1KZH,A,rate~RSA_mono,RSA_mono,2.23400717006854,0.126532387122327,17.6556154584263,1.45617046042461e-55
1KZH,A,rate~wcnSC_mono,(Intercept),2.76378167077908,0.0964703246001345,28.6490346356234,5.18140529979993e-111
1KZH,A,rate~wcnSC_mono,wcnSC_mono,-1.62490519324956,0.0754342281410204,-21.5406882696788,5.09354851936573e-75
1KZH,A,rate~wcnSC_mono+RSA_mono,(Intercept),2.22181302498152,0.183772825342988,12.0899976415708,5.47046677021248e-30
1KZH,A,rate~wcnSC_mono+RSA_mono,wcnSC_mono,-1.28984700288655,0.122472698617918,-10.5317104745975,9.66642727692202e-24
1KZH,A,rate~wcnSC_mono+RSA_mono,RSA_mono,0.653652014381664,0.189347998780761,3.45212000438676,0.000599213096419422
1KZH,A,rate~wcnSC_mono+RSA_mono+dist_active,(Intercept),0.766292707806626,0.428907439995839,1.78661556398756,0.0745543503701264
1KZH,A,rate~wcnSC_mono+RSA_mono+dist_active,wcnSC_mono,-0.573518917270389,0.22631346822444,-2.53417934765428,0.0115494617509183
1KZH,A,rate~wcnSC_mono+RSA_mono+dist_active,RSA_mono,1.01004063911106,0.209927981206712,4.81136737134862,1.94230807411352e-06
1KZH,A,rate~wcnSC_mono+RSA_mono+dist_active,dist_active,0.024857929848876,0.00663589154156502,3.74598193674116,0.000198795099069687
1KZH,A,rate~wcnSC_mono+dist_active,(Intercept),2.2789966666602,0.29758919752728,7.65819688885477,8.60857573791614e-14
1KZH,A,rate~wcnSC_mono+dist_active,wcnSC_mono,-1.40188983520565,0.149830144913053,-9.35652725971247,2.10954552941898e-19
1KZH,A,rate~wcnSC_mono+dist_active,dist_active,0.0103883599083759,0.00603387329681092,1.72167352500864,0.0856940354508917
1KZH,A,rate~RSA_mono+dist_active,(Intercept),-0.307932418827373,0.0657059540642296,-4.68652229790865,3.51182752958666e-06
1KZH,A,rate~RSA_mono+dist_active,RSA_mono,1.41475964653124,0.136924622096642,10.3323976715649,5.56149972067719e-23
1KZH,A,rate~RSA_mono+dist_active,dist_active,0.0390672247150217,0.00356662217750454,10.953564120536,2.21969385025379e-25
1L0O,A,rate~RSA,(Intercept),0.537315768157743,0.117895880765915,4.55754488339246,1.12311528732908e-05
1L0O,A,rate~RSA,RSA,1.91887329926769,0.372183389652068,5.15571987525165,8.51602951000507e-07
1L0O,A,rate~wcnSC,(Intercept),2.4589188117729,0.340996996821618,7.21096911319487,3.25315888249629e-11
1L0O,A,rate~wcnSC,wcnSC,-1.46715161920949,0.328336401711107,-4.46844032998935,1.62010687955797e-05
1L0O,A,rate~wcnSC+RSA,(Intercept),0.737392221259168,0.788943576491627,0.934657741353692,0.351597308545762
1L0O,A,rate~wcnSC+RSA,wcnSC,-0.16171405735489,0.630463763083435,-0.256500161982329,0.797946650509434
1L0O,A,rate~wcnSC+RSA,RSA,1.7581704344305,0.729374350315119,2.41051859538371,0.0172467804935094
1L0O,A,rate~dist_active,(Intercept),-0.638911536941115,0.190813230172952,-3.34836078379895,0.00104627284395507
1L0O,A,rate~dist_active,dist_active,0.106805522488041,0.0117163950654769,9.11590313327258,7.80840003302261e-16
1L0O,A,rate~wcnSC+RSA+dist_active,(Intercept),0.0241830485536701,0.644561043247234,0.0375186319542961,0.970126099375848
1L0O,A,rate~wcnSC+RSA+dist_active,wcnSC,-0.667824096406639,0.514173315645016,-1.29883071736011,0.19618385236164
1L0O,A,rate~wcnSC+RSA+dist_active,RSA,0.6488695649741,0.604939009015986,1.07261981010213,0.285327504272761
1L0O,A,rate~wcnSC+RSA+dist_active,dist_active,0.0975795599595287,0.0114003365713234,8.55935781799477,2.05222578668624e-14
1L0O,A,rate~wcnSC+dist_active,(Intercept),0.611220025117912,0.340670069656427,1.794170018324,0.0749753885033409
1L0O,A,rate~wcnSC+dist_active,wcnSC,-1.14108308436795,0.264153447479622,-4.31977358332975,2.96598386561599e-05
1L0O,A,rate~wcnSC+dist_active,dist_active,0.100199311277457,0.0111417086807759,8.99317278420173,1.65991047250097e-15
1L0O,A,rate~RSA+dist_active,(Intercept),-0.778691967612824,0.183065132811599,-4.25363342354337,3.8562529107591e-05
1L0O,A,rate~RSA+dist_active,RSA,1.32309893162396,0.311386589173081,4.24905560363914,3.92655256723244e-05
1L0O,A,rate~RSA+dist_active,dist_active,0.0958767567501074,0.0113528542814586,8.44516756519044,3.75660391936178e-14
1L0O,A,rate~RSA_mono,(Intercept),0.486644552347689,0.130638601639268,3.72512064765865,0.000283004674246528
1L0O,A,rate~RSA_mono,RSA_mono,1.79853892599351,0.371918756532903,4.83583818885564,3.4695097712389e-06
1L0O,A,rate~wcnSC_mono,(Intercept),2.84948835950505,0.331064128877484,8.60705860573483,1.44236000297727e-14
1L0O,A,rate~wcnSC_mono,wcnSC_mono,-2.62719003840218,0.451878362035937,-5.81393193195925,3.99958573160459e-08
1L0O,A,rate~wcnSC_mono+RSA_mono,(Intercept),3.36829283264907,0.95814927483897,3.51541552146471,0.000594453833134988
1L0O,A,rate~wcnSC_mono+RSA_mono,wcnSC_mono,-3.17073002462315,1.04497505444994,-3.0342638430658,0.00288218259693667
1L0O,A,rate~wcnSC_mono+RSA_mono,RSA_mono,-0.481228932207698,0.833742075699108,-0.577191611451514,0.56475046083471
1L0O,A,rate~wcnSC_mono+RSA_mono+dist_active,(Intercept),0.0611948785147169,0.953211353119857,0.0641986463069562,0.948905633644262
1L0O,A,rate~wcnSC_mono+RSA_mono+dist_active,wcnSC_mono,-0.791747754427715,0.963930639138243,-0.821374196732184,0.412860218644585
1L0O,A,rate~wcnSC_mono+RSA_mono+dist_active,RSA_mono,0.348798700102328,0.728961680732718,0.478487016974242,0.633066330217888
1L0O,A,rate~wcnSC_mono+RSA_mono+dist_active,dist_active,0.0914666395555018,0.0131361034226447,6.96299630207136,1.26530254359074e-10
1L0O,A,rate~wcnSC_mono+dist_active,(Intercept),0.464336158086612,0.444565996565433,1.04447070102958,0.298093809489771
1L0O,A,rate~wcnSC_mono+dist_active,wcnSC_mono,-1.20190850213564,0.439634453856314,-2.73388150449296,0.00708014425561726
1L0O,A,rate~wcnSC_mono+dist_active,dist_active,0.0904387927176586,0.0129230201437908,6.99827066052453,1.02857536425873e-10
1L0O,A,rate~RSA_mono+dist_active,(Intercept),-0.706242164726127,0.188546177700096,-3.74572517640471,0.000263401239765903
1L0O,A,rate~RSA_mono+dist_active,RSA_mono,0.881254923963045,0.333008074815433,2.64634701261064,0.00908192763484939
1L0O,A,rate~RSA_mono+dist_active,dist_active,0.0952909828546041,0.0122687769017969,7.76695049696823,1.64192959737089e-12
1L1D,A,rate~RSA,(Intercept),0.14715631388854,0.0986671900812305,1.49144121533602,0.13809552504032
1L1D,A,rate~RSA,RSA,2.77661563363941,0.269007981249904,10.321684957964,6.36139678987332e-19
1L1D,A,rate~wcnSC,(Intercept),3.6169694030906,0.242792673903627,14.8973580830791,1.14164216779347e-30
1L1D,A,rate~wcnSC,wcnSC,-3.6805159542925,0.320029110352616,-11.5005661523641,5.77366914062358e-22
1L1D,A,rate~wcnSC+RSA,(Intercept),2.8540230298692,0.681299081591401,4.18908979475311,4.94989122468695e-05
1L1D,A,rate~wcnSC+RSA,wcnSC,-2.90256540604812,0.723606291933477,-4.01124954053738,9.82081765615357e-05
1L1D,A,rate~wcnSC+RSA,RSA,0.693546175586261,0.578795169280569,1.19825840365656,0.232855515299637
1L1D,A,rate~dist_active,(Intercept),-0.118504268038485,0.167677337713069,-0.706739918791351,0.480902736458296
1L1D,A,rate~dist_active,dist_active,0.0709917369591788,0.0103178302666514,6.8804908710927,1.83153283792123e-10
1L1D,A,rate~wcnSC+RSA+dist_active,(Intercept),1.82258920043107,0.67934082381291,2.68287895639996,0.00819141493410221
1L1D,A,rate~wcnSC+RSA+dist_active,wcnSC,-2.28696515795877,0.692502584388285,-3.30246443770162,0.00122051761348465
1L1D,A,rate~wcnSC+RSA+dist_active,RSA,0.740149205296825,0.542966902518794,1.36315713142608,0.175052952206305
1L1D,A,rate~wcnSC+RSA+dist_active,dist_active,0.0388938653852434,0.00869529316200769,4.47297919237297,1.59798836828531e-05
1L1D,A,rate~wcnSC+dist_active,(Intercept),2.64253379812665,0.316721192468751,8.34340694895994,6.41820253439931e-14
1L1D,A,rate~wcnSC+dist_active,wcnSC,-3.12048453048689,0.326076620819067,-9.56978921901422,5.60938595487182e-17
1L1D,A,rate~wcnSC+dist_active,dist_active,0.0386664216048861,0.0087204886821686,4.43397417440035,1.86435652959687e-05
1L1D,A,rate~RSA+dist_active,(Intercept),-0.377288468187126,0.137980121943888,-2.73436827618226,0.00706416751248136
1L1D,A,rate~RSA+dist_active,RSA,2.32343708253213,0.26380568585061,8.8073806106206,4.5993965396392e-15
1L1D,A,rate~RSA+dist_active,dist_active,0.0446007998877317,0.00882028766717811,5.05661510947078,1.32388405188712e-06
1L1D,A,rate~RSA_mono,(Intercept),0.14715631388854,0.0986671900812305,1.49144121533602,0.13809552504032
1L1D,A,rate~RSA_mono,RSA_mono,2.77661563363941,0.269007981249904,10.321684957964,6.36139678987332e-19
1L1D,A,rate~wcnSC_mono,(Intercept),3.6169694030906,0.242792673903627,14.8973580830791,1.14164216779347e-30
1L1D,A,rate~wcnSC_mono,wcnSC_mono,-3.6805159542925,0.320029110352616,-11.5005661523641,5.77366914062358e-22
1L1D,A,rate~wcnSC_mono+RSA_mono,(Intercept),2.8540230298692,0.681299081591401,4.18908979475311,4.94989122468695e-05
1L1D,A,rate~wcnSC_mono+RSA_mono,wcnSC_mono,-2.90256540604812,0.723606291933477,-4.01124954053738,9.82081765615357e-05
1L1D,A,rate~wcnSC_mono+RSA_mono,RSA_mono,0.693546175586261,0.578795169280569,1.19825840365656,0.232855515299637
1L1D,A,rate~wcnSC_mono+RSA_mono+dist_active,(Intercept),1.82258920043107,0.67934082381291,2.68287895639996,0.00819141493410221
1L1D,A,rate~wcnSC_mono+RSA_mono+dist_active,wcnSC_mono,-2.28696515795877,0.692502584388285,-3.30246443770162,0.00122051761348465
1L1D,A,rate~wcnSC_mono+RSA_mono+dist_active,RSA_mono,0.740149205296825,0.542966902518794,1.36315713142608,0.175052952206305
1L1D,A,rate~wcnSC_mono+RSA_mono+dist_active,dist_active,0.0388938653852434,0.00869529316200769,4.47297919237297,1.59798836828531e-05
1L1D,A,rate~wcnSC_mono+dist_active,(Intercept),2.64253379812665,0.316721192468751,8.34340694895994,6.41820253439931e-14
1L1D,A,rate~wcnSC_mono+dist_active,wcnSC_mono,-3.12048453048689,0.326076620819067,-9.56978921901422,5.60938595487182e-17
1L1D,A,rate~wcnSC_mono+dist_active,dist_active,0.0386664216048861,0.0087204886821686,4.43397417440035,1.86435652959687e-05
1L1D,A,rate~RSA_mono+dist_active,(Intercept),-0.377288468187126,0.137980121943888,-2.73436827618226,0.00706416751248136
1L1D,A,rate~RSA_mono+dist_active,RSA_mono,2.32343708253213,0.26380568585061,8.8073806106206,4.5993965396392e-15
1L1D,A,rate~RSA_mono+dist_active,dist_active,0.0446007998877317,0.00882028766717811,5.05661510947078,1.32388405188712e-06
1L1L,A,rate~RSA,(Intercept),0.270805590593267,0.0291480759053407,9.29068496571496,1.81131962150795e-19
1L1L,A,rate~RSA,RSA,1.91622907586121,0.0976387036427331,19.6257119807001,6.22523764248639e-69
1L1L,A,rate~wcnSC,(Intercept),2.600212159967,0.0818432169069654,31.7706495203233,8.11226837084295e-139
1L1L,A,rate~wcnSC,wcnSC,-1.43075367715265,0.0589561490697563,-24.2680992522052,2.27109214870787e-95
1L1L,A,rate~wcnSC+RSA,(Intercept),2.05626767262163,0.145230377963567,14.1586608907502,2.72598694705391e-40
1L1L,A,rate~wcnSC+RSA,wcnSC,-1.12256283969273,0.0897862601004706,-12.5026127431589,1.41498843344197e-32
1L1L,A,rate~wcnSC+RSA,RSA,0.615507220688395,0.136585150210575,4.50639926624132,7.70295404260232e-06
1L1L,A,rate~dist_active,(Intercept),-0.422734117003301,0.060521825346448,-6.98482100603252,6.53402264994751e-12
1L1L,A,rate~dist_active,dist_active,0.0477897502782353,0.00248289876897526,19.247562919353,7.72917891999095e-67
1L1L,A,rate~wcnSC+RSA+dist_active,(Intercept),1.01510665206373,0.383543907020258,2.64665044466503,0.00830873303787691
1L1L,A,rate~wcnSC+RSA+dist_active,wcnSC,-0.650396411945855,0.184224711280288,-3.53045151991749,0.000441518730152518
1L1L,A,rate~wcnSC+RSA+dist_active,RSA,0.863251299514209,0.160021359165548,5.39460047093552,9.35263127531309e-08
1L1L,A,rate~wcnSC+RSA+dist_active,dist_active,0.0154215715124916,0.00526262067511185,2.93039769813238,0.003493487500812
1L1L,A,rate~wcnSC+dist_active,(Intercept),2.57767818013034,0.256307902822605,10.0569594294344,2.41996517090898e-22
1L1L,A,rate~wcnSC+dist_active,wcnSC,-1.42121306588838,0.118551008548323,-11.9881988630158,2.66905201508467e-30
1L1L,A,rate~wcnSC+dist_active,dist_active,0.000422647058426069,0.00455527809295832,0.0927818345666774,0.926102909511124
1L1L,A,rate~RSA+dist_active,(Intercept),-0.325120550236811,0.0551659162837218,-5.89350403543911,5.8277091650969e-09
1L1L,A,rate~RSA+dist_active,RSA,1.30143087041417,0.101814953033325,12.7823156780144,7.73060553354141e-34
1L1L,A,rate~RSA+dist_active,dist_active,0.0316715569099982,0.00257174322798238,12.3152096077825,9.70137669885572e-32
1L1L,A,rate~RSA_mono,(Intercept),0.270805590593267,0.0291480759053407,9.29068496571496,1.81131962150795e-19
1L1L,A,rate~RSA_mono,RSA_mono,1.91622907586121,0.0976387036427331,19.6257119807001,6.22523764248639e-69
1L1L,A,rate~wcnSC_mono,(Intercept),2.600212159967,0.0818432169069654,31.7706495203233,8.11226837084295e-139
1L1L,A,rate~wcnSC_mono,wcnSC_mono,-1.43075367715265,0.0589561490697563,-24.2680992522052,2.27109214870787e-95
1L1L,A,rate~wcnSC_mono+RSA_mono,(Intercept),2.05626767262163,0.145230377963567,14.1586608907502,2.72598694705391e-40
1L1L,A,rate~wcnSC_mono+RSA_mono,wcnSC_mono,-1.12256283969273,0.0897862601004706,-12.5026127431589,1.41498843344197e-32
1L1L,A,rate~wcnSC_mono+RSA_mono,RSA_mono,0.615507220688395,0.136585150210575,4.50639926624132,7.70295404260232e-06
1L1L,A,rate~wcnSC_mono+RSA_mono+dist_active,(Intercept),1.01510665206373,0.383543907020258,2.64665044466503,0.00830873303787691
1L1L,A,rate~wcnSC_mono+RSA_mono+dist_active,wcnSC_mono,-0.650396411945855,0.184224711280288,-3.53045151991749,0.000441518730152518
